LOAN_ID,LOAN_SK,CUSTOMER_SK,CUSTOMER_ID,RISK_BAND_CODE,DUE_DAY_OF_MONTH,ORIGINATION_AMOUNT,INTEREST_RATE,LOAN_TERM_MONTHS,LOAN_TYPE,BUCKET_INDEX,DELINQUENCY_BUCKET,DPD,OUTSTANDING_BALANCE,RESTRUCTURED_FLAG,CHARGE_OFF_FLAG,SETTLEMENT_FLAG,FRAUD_FLAG,ASSIGNED_COLLECTOR_ID
LN-505494,5695,1325,CUST-101253,R3,25,23495.23,0.1897,13,Personal,0,Current,0,22761.0025,FALSE,FALSE,FALSE,FALSE,
LN-505495,5696,5940,CUST-105652,R2,10,20368.27,0.0962,55,Auto,0,Current,0,17868.5425,FALSE,FALSE,FALSE,FALSE,
LN-505496,5697,4978,CUST-104729,R1,14,52836.59,0.0782,42,Auto,0,Current,0,51893.0825,FALSE,FALSE,FALSE,FALSE,
LN-505497,5698,1246,CUST-101177,R3,13,8976.53,0.1414,16,Personal,0,Current,0,5890.865,FALSE,FALSE,FALSE,FALSE,COL-1096
LN-505498,5699,4357,CUST-104139,R5,5,32467.24,0.1312,57,Personal,0,Current,0,26486.44,FALSE,FALSE,FALSE,FALSE,
LN-505499,5700,4043,CUST-103839,R5,8,22643.56,0.2417,0,Credit Card,0,Current,0,20520.73,FALSE,FALSE,FALSE,FALSE,
LN-505501,5703,8131,CUST-107743,R4,10,23918.97,0.0524,44,Auto,0,Current,0,22288.14,FALSE,FALSE,FALSE,FALSE,
LN-505502,5704,7513,CUST-107152,R4,11,7468.31,0.1009,29,Personal,0,Current,0,6116.2775,FALSE,FALSE,FALSE,FALSE,
LN-505503,5705,3344,CUST-103171,R6,9,24664.56,0.0474,55,Auto,0,Current,0,21301.185,FALSE,FALSE,FALSE,FALSE,
LN-505504,5706,7821,CUST-107452,R5,19,34375.66,0.2093,25,Personal,0,Current,0,26125.48,FALSE,FALSE,FALSE,FALSE,
LN-505506,5708,5096,CUST-104841,R7,23,32098.53,0.0792,59,Auto,1,1-29,8,28426.26,FALSE,FALSE,FALSE,FALSE,COL-1079
LN-505507,5709,4727,CUST-104488,R3,23,30623.77,0.1613,27,Personal,0,Current,0,24669.1675,FALSE,FALSE,FALSE,FALSE,
LN-505508,5710,1071,CUST-101017,R6,12,24347.26,0.1367,34,Personal,0,Current,0,22736.035,FALSE,FALSE,FALSE,FALSE,
LN-505509,5711,444,CUST-100427,R1,20,28559.53,0.1937,27,Personal,0,Current,0,16659.73,FALSE,FALSE,FALSE,FALSE,
LN-505510,5712,2789,CUST-102642,R2,14,21344.33,0.2338,0,Credit Card,0,Current,0,18676.28,FALSE,FALSE,FALSE,FALSE,
LN-505511,5713,3720,CUST-103531,R5,10,9723.17,0.0914,35,Personal,0,Current,0,7431.32,FALSE,FALSE,FALSE,FALSE,
LN-505512,5714,643,CUST-100610,R6,13,30192.96,0.12,25,Personal,0,Current,0,19323.48,FALSE,FALSE,FALSE,FALSE,
LN-505513,5715,4943,CUST-104697,R4,24,245176.13,0.0654,244,Mortgage,0,Current,0,244422.515,FALSE,FALSE,FALSE,FALSE,
LN-505514,5716,4502,CUST-104277,R3,7,23568.85,0.1526,0,Credit Card,0,Current,0,21359.26,FALSE,FALSE,FALSE,FALSE,
LN-505515,5717,3229,CUST-103060,R4,27,18644.64,0.0754,70,Auto,0,Current,0,17645.8275,FALSE,FALSE,FALSE,FALSE,
LN-505516,5718,2350,CUST-102221,R4,21,18440.97,0.169,0,Credit Card,0,Current,0,13254.4725,FALSE,FALSE,FALSE,FALSE,
LN-505517,5719,886,CUST-100842,R3,12,321781.46,0.0551,349,Mortgage,0,Current,0,320398.445,FALSE,FALSE,FALSE,FALSE,
LN-505518,5720,3172,CUST-103005,R2,26,128557.04,0.0732,328,Mortgage,0,Current,0,127087.265,FALSE,FALSE,FALSE,FALSE,
LN-505519,5721,6724,CUST-106402,R2,12,82253.16,0.0993,103,HELOC,0,Current,0,80456.3775,FALSE,FALSE,FALSE,FALSE,
LN-505520,5722,604,CUST-100573,R2,8,32638.95,0.178,39,Personal,0,Current,0,31383.6,FALSE,FALSE,FALSE,FALSE,
LN-505521,5723,3501,CUST-103319,R3,20,25464.21,0.1948,46,Personal,0,Current,0,25049.0325,FALSE,FALSE,FALSE,FALSE,
LN-505522,5724,4494,CUST-104269,R2,1,30004.03,0.1128,16,Personal,0,Current,0,22503.01,FALSE,FALSE,FALSE,FALSE,
LN-505523,5725,7773,CUST-107405,R7,4,5745.04,0.2092,22,Personal,0,Current,0,3770.155,FALSE,FALSE,FALSE,FALSE,
LN-505524,5726,5677,CUST-105397,R4,28,20162.18,0.1904,0,Credit Card,2,30-59,33,11341.235,FALSE,FALSE,FALSE,FALSE,
LN-505525,5727,2964,CUST-102810,R2,2,4729.14,0.0901,51,Personal,0,Current,0,3685.9275,FALSE,FALSE,FALSE,FALSE,
LN-505526,5728,2102,CUST-101988,R2,18,34886.23,0.0661,41,Auto,0,Current,0,26590.15,FALSE,FALSE,FALSE,FALSE,
LN-505527,5729,8371,CUST-107971,R6,5,19202.72,0.0517,61,Auto,0,Current,0,18730.52,FALSE,FALSE,FALSE,FALSE,
LN-505528,5730,8163,CUST-107773,R4,2,26808.86,0.1146,25,Personal,0,Current,0,21179.0225,FALSE,FALSE,FALSE,FALSE,
LN-505529,5731,2900,CUST-102748,R1,23,33853.35,0.1838,46,Personal,0,Current,0,29989.665,FALSE,FALSE,FALSE,FALSE,
LN-505530,5732,1904,CUST-101804,R1,7,52294.98,0.0892,61,Auto,0,Current,0,42007.5,FALSE,FALSE,FALSE,FALSE,
LN-505531,5733,1179,CUST-101114,R3,11,42533.98,0.0974,124,HELOC,0,Current,0,40218.595,FALSE,FALSE,FALSE,FALSE,
LN-505532,5734,1448,CUST-101369,R1,22,31620.44,0.2151,57,Personal,0,Current,0,27459.89,FALSE,FALSE,FALSE,FALSE,
LN-505533,5735,5025,CUST-104774,R3,24,27165.81,0.1904,38,Personal,0,Current,0,20195.6325,FALSE,FALSE,FALSE,FALSE,
LN-505534,5736,4081,CUST-103876,R5,24,416401.3,0.0665,187,Mortgage,0,Current,0,394690.585,FALSE,FALSE,FALSE,FALSE,
LN-505535,5737,4368,CUST-104149,R1,22,22663.27,0.1623,18,Personal,0,Current,0,16997.47,FALSE,FALSE,FALSE,FALSE,
LN-505536,5738,5802,CUST-105518,R3,27,24683.62,0.1685,13,Personal,0,Current,0,17741.38,FALSE,FALSE,FALSE,FALSE,
LN-505537,5739,3621,CUST-103434,R4,28,442589.9,0.0571,348,Mortgage,0,Current,0,434005.1825,FALSE,FALSE,FALSE,FALSE,
LN-505538,5740,1381,CUST-101308,R1,1,13465.72,0.2073,0,Credit Card,0,Current,0,10520.1025,FALSE,FALSE,FALSE,FALSE,
LN-505539,5741,6217,CUST-105920,R4,16,15126.68,0.078,58,Auto,0,Current,0,14931.08,FALSE,FALSE,FALSE,FALSE,
LN-505540,5742,4104,CUST-103899,R4,5,29395.49,0.1975,18,Personal,0,Current,0,27558.275,FALSE,FALSE,FALSE,FALSE,
LN-505541,5743,5248,CUST-104988,R2,5,25887.26,0.1422,15,Personal,0,Current,0,18606.44,FALSE,FALSE,FALSE,FALSE,
LN-505542,5744,849,CUST-100806,R3,28,6504.94,0.2256,0,Credit Card,0,Current,0,6098.38,FALSE,FALSE,FALSE,FALSE,
LN-505543,5745,7627,CUST-107263,R2,1,14072.27,0.1587,47,Personal,0,Current,0,11826.695,FALSE,FALSE,FALSE,FALSE,
LN-505544,5746,1937,CUST-101835,R3,3,3457.88,0.2095,0,Credit Card,0,Current,0,3349.82,FALSE,FALSE,FALSE,FALSE,
LN-505545,5747,3985,CUST-103783,R3,6,32515.82,0.1316,60,Personal,0,Current,0,26419.1075,FALSE,FALSE,FALSE,FALSE,
LN-505546,5748,6348,CUST-106048,R3,12,50126.5,0.0499,39,Auto,0,Current,0,45306.6625,FALSE,FALSE,FALSE,FALSE,
LN-505547,5749,8270,CUST-107877,R3,7,20412.63,0.0766,69,Auto,0,Current,0,17971.95,FALSE,FALSE,FALSE,FALSE,
LN-505548,5750,3041,CUST-102882,R2,2,14838.18,0.0551,47,Auto,0,Current,0,13891.05,FALSE,FALSE,FALSE,FALSE,
LN-505549,5751,4583,CUST-104351,R1,26,41205.26,0.0913,66,Auto,0,Current,0,38864.06,FALSE,FALSE,FALSE,FALSE,
LN-505550,5752,867,CUST-100823,R4,26,31745.81,0.0464,60,Auto,0,Current,0,27380.735,FALSE,FALSE,FALSE,FALSE,
LN-505551,5753,3305,CUST-103133,R2,22,6700.61,0.2272,0,Credit Card,0,Current,0,4816.0775,FALSE,FALSE,FALSE,FALSE,
LN-505552,5754,5570,CUST-105294,R6,27,4535.71,0.2114,21,Personal,0,Current,0,3543.5125,FALSE,FALSE,FALSE,FALSE,
LN-505553,5755,6133,CUST-105839,R1,5,3062.08,0.143,34,Personal,0,Current,0,1981.36,FALSE,FALSE,FALSE,FALSE,
LN-505554,5756,4532,CUST-104305,R1,15,49382.04,0.1021,63,Auto,0,Current,0,42327.48,FALSE,FALSE,FALSE,FALSE,
LN-505555,5757,4150,CUST-103941,R1,8,32321.21,0.0767,55,Auto,1,1-29,23,28795.25,FALSE,FALSE,FALSE,FALSE,COL-1028
LN-505556,5758,6478,CUST-106171,R4,9,8608.25,0.2322,0,Credit Card,0,Current,0,6187.16,FALSE,FALSE,FALSE,FALSE,
LN-505557,5759,3513,CUST-103330,R2,4,6844.75,0.1711,51,Personal,0,Current,0,5636.86,FALSE,FALSE,FALSE,FALSE,
LN-505558,5760,8310,CUST-107916,R6,8,10740.01,0.2153,60,Personal,1,1-29,23,10740.01,FALSE,FALSE,FALSE,FALSE,COL-1033
LN-505559,5761,3408,CUST-103230,R1,15,25924.93,0.0535,54,Auto,0,Current,0,23044.39,FALSE,FALSE,FALSE,FALSE,
LN-505560,5762,2129,CUST-102015,R2,16,54970.64,0.1091,37,Auto,0,Current,0,43827.965,FALSE,FALSE,FALSE,FALSE,
LN-505561,5763,2745,CUST-102600,R2,20,25834.67,0.1449,34,Personal,0,Current,0,18426.23,FALSE,FALSE,FALSE,FALSE,
LN-505562,5764,432,CUST-100415,R2,9,50620.15,0.1056,46,Auto,0,Current,0,39065.53,FALSE,FALSE,FALSE,FALSE,
LN-505563,5765,792,CUST-100751,R1,6,21924.59,0.0486,67,Auto,0,Current,0,20206.6325,FALSE,FALSE,FALSE,FALSE,
LN-505564,5766,3045,CUST-102886,R4,10,100765.51,0.084,96,HELOC,0,Current,0,91318.75,FALSE,FALSE,FALSE,FALSE,
LN-505565,5767,3298,CUST-103126,R3,9,18916.58,0.0878,59,Auto,0,Current,0,18435.65,FALSE,FALSE,FALSE,FALSE,
LN-505566,5768,3890,CUST-103693,R2,28,5293.83,0.2147,53,Personal,0,Current,0,4619.64,FALSE,FALSE,FALSE,FALSE,
LN-505567,5769,6223,CUST-105925,R1,28,10953.61,0.0979,36,Auto,0,Current,0,10269.0025,FALSE,FALSE,FALSE,FALSE,
LN-505568,5770,5826,CUST-105540,R3,4,29803.44,0.055,40,Auto,0,Current,0,23656.4475,FALSE,FALSE,FALSE,FALSE,
LN-505569,5771,599,CUST-100568,R3,12,17088.33,0.2043,0,Credit Card,0,Current,0,9078.2175,FALSE,FALSE,FALSE,FALSE,
LN-505570,5772,1712,CUST-101620,R4,25,10301.58,0.1599,57,Personal,0,Current,0,10301.58,FALSE,FALSE,FALSE,FALSE,
LN-505571,5773,3187,CUST-103020,R2,8,5356.85,0.2,34,Personal,0,Current,0,3584.4125,FALSE,FALSE,FALSE,FALSE,
LN-505572,5774,915,CUST-100869,R5,8,9770.74,0.0691,49,Auto,0,Current,0,9471.64,FALSE,FALSE,FALSE,FALSE,
LN-505573,5775,4394,CUST-104174,R2,8,15043.13,0.0455,40,Auto,0,Current,0,11658.41,FALSE,FALSE,FALSE,FALSE,
LN-505575,5778,2534,CUST-102399,R3,14,321769.82,0.07,219,Mortgage,0,Current,0,317362.01,FALSE,FALSE,FALSE,FALSE,
LN-505576,5779,6298,CUST-105999,R6,8,13977.07,0.2403,0,Credit Card,0,Current,0,10919.575,FALSE,FALSE,FALSE,FALSE,
LN-505577,5780,5879,CUST-105592,R5,18,24207.06,0.0583,48,Auto,0,Current,0,19668.27,FALSE,FALSE,FALSE,FALSE,
LN-505578,5781,539,CUST-100513,R1,6,9370.36,0.0696,53,Auto,0,Current,0,8972.56,FALSE,FALSE,FALSE,FALSE,
LN-505579,5782,1605,CUST-101518,R2,15,33776.59,0.0644,46,Auto,0,Current,0,26617.4575,FALSE,FALSE,FALSE,FALSE,
LN-505580,5783,6461,CUST-106154,R6,22,46196.6,0.0966,46,Auto,0,Current,0,41677.385,FALSE,FALSE,FALSE,FALSE,COL-1068
LN-505581,5784,7964,CUST-107585,R2,9,8817.05,0.2486,0,Credit Card,0,Current,0,7439.375,FALSE,FALSE,FALSE,FALSE,
LN-505582,5785,5050,CUST-104797,R4,13,747.28,0.1578,0,Credit Card,0,Current,0,677.215,FALSE,FALSE,FALSE,FALSE,
LN-505583,5786,710,CUST-100675,R2,3,21440.67,0.1735,16,Personal,0,Current,0,19430.61,FALSE,FALSE,FALSE,FALSE,
LN-505584,5787,5541,CUST-105266,R3,19,445748.88,0.071,280,Mortgage,0,Current,0,442166.97,FALSE,FALSE,FALSE,FALSE,
LN-505585,5788,8013,CUST-107633,R5,1,33503.72,0.0826,47,Personal,0,Current,0,29226.62,FALSE,FALSE,FALSE,FALSE,
LN-505586,5789,3675,CUST-103486,R5,27,33545.06,0.1708,14,Personal,0,Current,0,32496.7775,FALSE,FALSE,FALSE,FALSE,
LN-505587,5790,3350,CUST-103177,R7,22,20775.26,0.1857,0,Credit Card,0,Current,0,18827.57,FALSE,FALSE,FALSE,FALSE,
LN-505588,5791,426,CUST-100409,R2,19,19958.37,0.2278,0,Credit Card,0,Current,0,18087.27,FALSE,FALSE,FALSE,FALSE,
LN-505589,5792,4592,CUST-104359,R7,4,22001.05,0.0857,44,Auto,3,60-89,87,21626.035,FALSE,FALSE,FALSE,FALSE,COL-1029
LN-505590,5793,7982,CUST-107602,R3,27,20733.85,0.171,47,Personal,0,Current,0,18417.8125,FALSE,FALSE,FALSE,FALSE,
LN-505591,5794,2704,CUST-102561,R2,19,4231.2,0.2225,0,Credit Card,0,Current,0,3966.75,FALSE,FALSE,FALSE,FALSE,
LN-505592,5795,688,CUST-100653,R4,8,110445.24,0.0608,154,HELOC,3,60-89,83,105066.39,FALSE,FALSE,FALSE,FALSE,COL-1064
LN-505593,5796,805,CUST-100763,R3,23,28732.71,0.0924,45,Auto,0,Current,0,26817.21,FALSE,FALSE,FALSE,FALSE,
LN-505594,5797,3375,CUST-103199,R6,15,15900.56,0.0968,48,Auto,0,Current,0,12173.885,FALSE,FALSE,FALSE,FALSE,
LN-505595,5798,3568,CUST-103383,R4,19,6550.63,0.1961,49,Personal,0,Current,0,5547.955,FALSE,FALSE,FALSE,FALSE,
LN-505596,5799,1103,CUST-101044,R7,8,12110.87,0.1798,40,Personal,1,1-29,23,9385.94,FALSE,FALSE,FALSE,FALSE,COL-1100
LN-505597,5800,3432,CUST-103254,R6,20,406278.77,0.062,257,Mortgage,0,Current,0,392051.12,FALSE,FALSE,FALSE,FALSE,
LN-505598,5801,8213,CUST-107822,R6,19,20529.57,0.1842,0,Credit Card,3,60-89,72,16680.27,FALSE,FALSE,FALSE,FALSE,COL-1064
LN-505599,5802,1531,CUST-101447,R6,9,135593.88,0.0692,177,HELOC,0,Current,0,134444.775,FALSE,FALSE,FALSE,FALSE,
LN-505600,5803,2317,CUST-102190,R3,15,11516.21,0.1802,0,Credit Card,0,Current,0,6118.01,FALSE,FALSE,FALSE,FALSE,
LN-505601,5804,8025,CUST-107644,R3,6,3299.5,0.1906,54,Personal,0,Current,0,2749.6,FALSE,FALSE,FALSE,FALSE,
LN-505602,5805,5398,CUST-105131,R3,20,18900.96,0.152,51,Personal,0,Current,0,17233.215,FALSE,FALSE,FALSE,FALSE,
LN-505603,5806,3797,CUST-103603,R1,24,7965.79,0.1781,0,Credit Card,0,Current,0,7218.9925,FALSE,FALSE,FALSE,FALSE,
LN-505604,5807,3899,CUST-103702,R6,5,17231.54,0.2407,0,Credit Card,0,Current,0,12385.175,FALSE,FALSE,FALSE,FALSE,
LN-505605,5808,3083,CUST-102922,R1,8,124373.09,0.0959,117,HELOC,0,Current,0,114805.91,FALSE,FALSE,FALSE,FALSE,
LN-505606,5809,2932,CUST-102778,R4,2,47174.72,0.0686,56,Auto,0,Current,0,40856.645,FALSE,FALSE,FALSE,FALSE,
LN-505607,5810,2092,CUST-101978,R4,26,22179.35,0.0753,50,Auto,1,1-29,5,21513.965,FALSE,FALSE,FALSE,FALSE,
LN-505608,5811,3804,CUST-103610,R6,13,20579.24,0.187,0,Credit Card,0,Current,0,18649.9325,FALSE,FALSE,FALSE,FALSE,
LN-505609,5812,6127,CUST-105834,R7,15,11638.68,0.0911,48,Auto,0,Current,0,11093.1225,FALSE,FALSE,FALSE,FALSE,
LN-505610,5813,3713,CUST-103524,R4,14,16394.2,0.2193,0,Credit Card,0,Current,0,15369.565,FALSE,FALSE,FALSE,FALSE,
LN-505611,5814,3387,CUST-103210,R3,27,24762.98,0.2339,0,Credit Card,0,Current,0,15476.87,FALSE,FALSE,FALSE,FALSE,
LN-505612,5815,7156,CUST-106812,R2,20,31377.88,0.0839,59,Auto,0,Current,0,25793.665,FALSE,FALSE,FALSE,FALSE,
LN-505613,5816,541,CUST-100515,R6,25,31680.37,0.0467,67,Auto,0,Current,0,29552.59,FALSE,FALSE,FALSE,FALSE,COL-1088
LN-505614,5817,6081,CUST-105790,R5,5,48087.26,0.0526,56,Auto,0,Current,0,47443.235,FALSE,FALSE,FALSE,FALSE,
LN-505615,5818,7598,CUST-107236,R2,6,22048.1,0.1037,49,Auto,0,Current,0,20360.75,FALSE,FALSE,FALSE,FALSE,
LN-505616,5819,1003,CUST-100954,R3,2,16411.67,0.1215,34,Personal,0,Current,0,12429.395,FALSE,FALSE,FALSE,FALSE,
LN-505617,5820,1487,CUST-101406,R4,28,49993.26,0.0885,67,Auto,0,Current,0,41039.22,FALSE,FALSE,FALSE,FALSE,
LN-505619,5822,863,CUST-100819,R2,11,15335.21,0.2428,0,Credit Card,0,Current,0,11022.1625,FALSE,FALSE,FALSE,FALSE,
LN-505620,5823,4607,CUST-104374,R5,15,13653.57,0.1061,25,Personal,0,Current,0,12424.755,FALSE,FALSE,FALSE,FALSE,
LN-505621,5824,187,CUST-100179,R5,20,45111.95,0.1051,71,Auto,0,Current,0,38440.46,FALSE,FALSE,FALSE,FALSE,
LN-505622,5825,6964,CUST-106630,R2,11,6487.4,0.2031,46,Personal,0,Current,0,4795.04,FALSE,FALSE,FALSE,FALSE,
LN-505623,5826,6242,CUST-105944,R5,26,23664.03,0.1985,0,Credit Card,0,Current,0,20706.03,FALSE,FALSE,FALSE,FALSE,
LN-505624,5827,1983,CUST-101878,R3,9,46704.41,0.0881,158,HELOC,0,Current,0,43822.31,FALSE,FALSE,FALSE,FALSE,
LN-505625,5828,5963,CUST-105675,R5,16,67562.85,0.0716,111,HELOC,0,Current,0,61171.815,FALSE,FALSE,FALSE,FALSE,COL-1044
LN-505626,5829,2639,CUST-102498,R2,19,9243.82,0.1995,0,Credit Card,0,Current,0,8666.08,FALSE,FALSE,FALSE,FALSE,
LN-505627,5830,8018,CUST-107637,R3,2,18228.26,0.167,0,Credit Card,0,Current,0,11392.67,FALSE,FALSE,FALSE,FALSE,
LN-505628,5831,2590,CUST-102452,R1,3,585.25,0.1729,0,Credit Card,0,Current,0,365.74,FALSE,FALSE,FALSE,FALSE,
LN-505629,5832,2264,CUST-102141,R2,19,22747.04,0.2154,42,Personal,0,Current,0,18685.04,FALSE,FALSE,FALSE,FALSE,
LN-505630,5833,6724,CUST-106402,R5,27,30807.51,0.0806,53,Auto,0,Current,0,30371.5575,FALSE,FALSE,FALSE,FALSE,
LN-505631,5834,2282,CUST-102158,R3,15,33987.45,0.0935,47,Auto,0,Current,0,33445.095,FALSE,FALSE,FALSE,FALSE,
LN-505632,5835,5354,CUST-105088,R3,4,40557.7,0.0603,148,HELOC,0,Current,0,38707.93,FALSE,FALSE,FALSE,FALSE,
LN-505633,5836,2874,CUST-102723,R2,10,261601.41,0.0697,230,Mortgage,0,Current,0,254777.01,FALSE,FALSE,FALSE,FALSE,
LN-505634,5837,4636,CUST-104401,R5,11,325469.15,0.0725,307,Mortgage,0,Current,0,324674.03,FALSE,FALSE,FALSE,FALSE,
LN-505635,5838,6205,CUST-105909,R4,10,132274.89,0.0682,81,HELOC,0,Current,0,128600.595,FALSE,FALSE,FALSE,FALSE,
LN-505636,5839,5965,CUST-105677,R1,16,20149.94,0.0962,71,Auto,0,Current,0,19724.24,FALSE,FALSE,FALSE,FALSE,
LN-505637,5840,1015,CUST-100966,R5,25,17030.27,0.1218,51,Personal,0,Current,0,15778.0325,FALSE,FALSE,FALSE,FALSE,
LN-505638,5841,6431,CUST-106126,R5,3,343660.21,0.0594,268,Mortgage,0,Current,0,328272.49,FALSE,FALSE,FALSE,FALSE,
LN-505639,5842,4019,CUST-103815,R3,14,43367.57,0.0878,145,HELOC,0,Current,0,42470.3,FALSE,FALSE,FALSE,FALSE,
LN-505640,5843,4108,CUST-103903,R5,16,353329.55,0.0567,267,Mortgage,0,Current,0,343404.575,FALSE,FALSE,FALSE,FALSE,
LN-505641,5844,7115,CUST-106772,R3,20,3890.45,0.1405,14,Personal,0,Current,0,2066.825,FALSE,FALSE,FALSE,FALSE,
LN-505643,5847,4543,CUST-104316,R4,23,30420.61,0.1337,36,Personal,2,30-59,38,25350.49,FALSE,FALSE,FALSE,FALSE,COL-1046
LN-505644,5848,8196,CUST-107805,R5,13,14674.36,0.0513,71,Auto,4,90+,198,14054.32,FALSE,FALSE,FALSE,FALSE,COL-1039
LN-505645,5849,5441,CUST-105171,R5,15,31033.6,0.0974,19,Personal,1,1-29,16,21335.575,FALSE,FALSE,FALSE,FALSE,
LN-505646,5850,4870,CUST-104628,R4,26,48237.11,0.0668,52,Auto,0,Current,0,46149.92,FALSE,FALSE,FALSE,FALSE,
LN-505647,5851,5369,CUST-105103,R6,13,13381.74,0.1658,20,Personal,0,Current,0,12545.385,FALSE,FALSE,FALSE,FALSE,COL-1036
LN-505648,5852,4093,CUST-103888,R4,1,9729.45,0.2088,15,Personal,0,Current,0,4560.7275,FALSE,FALSE,FALSE,FALSE,
LN-505649,5853,8105,CUST-107719,R4,20,16412.84,0.1583,0,Credit Card,0,Current,0,11796.7175,FALSE,FALSE,FALSE,FALSE,
LN-505650,5854,122,CUST-100116,R2,9,8844.61,0.2518,0,Credit Card,0,Current,0,5251.4425,FALSE,FALSE,FALSE,FALSE,
LN-505651,5855,5657,CUST-105378,R2,26,33767.21,0.0772,38,Auto,0,Current,0,29102.0075,FALSE,FALSE,FALSE,FALSE,
LN-505652,5856,2804,CUST-102656,R3,2,12324.51,0.1887,0,Credit Card,0,Current,0,11169.09,FALSE,FALSE,FALSE,FALSE,
LN-505653,5857,4252,CUST-104039,R2,11,11201.06,0.0755,52,Auto,0,Current,0,9747.0425,FALSE,FALSE,FALSE,FALSE,
LN-505654,5858,6126,CUST-105833,R2,1,14357.8,0.0917,24,Personal,0,Current,0,12114.4,FALSE,FALSE,FALSE,FALSE,
LN-505655,5859,6602,CUST-106287,R1,5,5883.63,0.2213,0,Credit Card,0,Current,0,3677.28,FALSE,FALSE,FALSE,FALSE,
LN-505656,5860,256,CUST-100246,R3,24,37519.62,0.0713,44,Auto,0,Current,0,27926.52,FALSE,FALSE,FALSE,FALSE,
LN-505657,5861,7483,CUST-107125,R1,15,41599.95,0.0928,40,Auto,0,Current,0,38479.95,FALSE,FALSE,FALSE,FALSE,
LN-505658,5862,7771,CUST-107403,R1,13,565475.79,0.0661,351,Mortgage,0,Current,0,560642.67,FALSE,FALSE,FALSE,FALSE,
LN-505659,5863,2348,CUST-102219,R1,5,25251.35,0.179,38,Personal,0,Current,0,23257.82,FALSE,FALSE,FALSE,FALSE,
LN-505660,5864,7579,CUST-107218,R2,25,15072.79,0.1976,0,Credit Card,0,Current,0,9420.52,FALSE,FALSE,FALSE,FALSE,
LN-505661,5865,6156,CUST-105861,R4,25,34685.26,0.1759,31,Personal,0,Current,0,33846.1,FALSE,FALSE,FALSE,FALSE,
LN-505662,5866,4279,CUST-104065,R1,1,27075.22,0.1767,25,Personal,0,Current,0,21389.4175,FALSE,FALSE,FALSE,FALSE,
LN-505663,5867,1227,CUST-101159,R1,6,514877.47,0.061,357,Mortgage,0,Current,0,511632.4525,FALSE,FALSE,FALSE,FALSE,
LN-505664,5868,7382,CUST-107029,R4,1,10321.77,0.0916,53,Auto,0,Current,0,8276.895,FALSE,FALSE,FALSE,FALSE,
LN-505665,5869,5067,CUST-104813,R3,25,30716.1,0.0521,37,Auto,0,Current,0,23244.66,FALSE,FALSE,FALSE,FALSE,COL-1009
LN-505666,5870,5535,CUST-105260,R1,28,8862.41,0.1783,33,Personal,0,Current,0,8459.57,FALSE,FALSE,FALSE,FALSE,
LN-505667,5871,7124,CUST-106781,R3,2,97617.34,0.0798,144,HELOC,2,30-59,59,91516.24,FALSE,FALSE,FALSE,FALSE,
LN-505668,5872,4046,CUST-103842,R2,13,74542.5,0.089,135,HELOC,0,Current,0,71229.48,FALSE,FALSE,FALSE,FALSE,
LN-505669,5873,698,CUST-100663,R4,15,5784.66,0.1558,0,Credit Card,0,Current,0,4519.2525,FALSE,FALSE,FALSE,FALSE,
LN-505670,5874,4431,CUST-104210,R4,13,33699.02,0.1836,13,Personal,0,Current,0,23168.045,FALSE,FALSE,FALSE,FALSE,
LN-505671,5875,566,CUST-100538,R5,16,87357.81,0.0938,144,HELOC,0,Current,0,82807.935,FALSE,FALSE,FALSE,FALSE,COL-1111
LN-505672,5876,6861,CUST-106532,R7,20,44240.26,0.056,72,Auto,0,Current,0,37788.535,FALSE,FALSE,FALSE,FALSE,
LN-505673,5877,4369,CUST-104150,R3,16,16207.58,0.2003,57,Personal,0,Current,0,14714.795,FALSE,FALSE,FALSE,FALSE,
LN-505674,5878,8066,CUST-107683,R5,27,11136.55,0.0995,16,Personal,0,Current,0,10788.535,FALSE,FALSE,FALSE,FALSE,
LN-505675,5879,6806,CUST-106483,R3,8,13841.35,0.1896,0,Credit Card,0,Current,0,6920.71,FALSE,FALSE,FALSE,FALSE,
LN-505676,5880,4533,CUST-104306,R3,12,44662.18,0.0745,38,Auto,0,Current,0,38491.75,FALSE,FALSE,FALSE,FALSE,
LN-505677,5881,4738,CUST-104499,R5,15,26994.98,0.074,52,Auto,0,Current,0,23490.8525,FALSE,FALSE,FALSE,FALSE,
LN-505678,5882,5523,CUST-105248,R2,8,29825.48,0.199,29,Personal,0,Current,0,19797.995,FALSE,FALSE,FALSE,FALSE,
LN-505679,5883,3342,CUST-103169,R1,27,23412.38,0.0807,64,Auto,0,Current,0,23138.015,FALSE,FALSE,FALSE,FALSE,
LN-505680,5884,2180,CUST-102063,R6,1,215007.12,0.0635,181,Mortgage,0,Current,0,203425.29,FALSE,FALSE,FALSE,FALSE,
LN-505681,5885,4466,CUST-104242,R1,13,48486.34,0.0599,44,Auto,0,Current,0,39395.17,FALSE,FALSE,FALSE,FALSE,
LN-505682,5886,5407,CUST-105139,R6,2,10434.29,0.1098,72,Auto,0,Current,0,9238.7,FALSE,FALSE,FALSE,FALSE,
LN-505683,5887,5569,CUST-105293,R4,20,24011.15,0.0831,45,Auto,0,Current,0,19609.115,FALSE,FALSE,FALSE,FALSE,
